,itemID,title,author,publisher,main topic,subtopics
17219,73218,Dinosaurier Stickern Rätseln Malen,,Schwager und Steinlein,YNNB1,"[5AF,1A,YBG,YBGC,YBL,YNNA,YNNB1,YNNB2,YNNB3,YNNC,YNVP,3B]"
17220,68217,Hyperdrive,Tim Parise,Lulu.com,FL,[]
17221,12892,Die Feuerreiter Seiner Majestät 03. Drachenzorn,Naomi Novik,Blanvalet Taschenbuchverl,FMH,"[5AN,1D,FYT,YFH,YFT,3MLB]"
17222,23376,The Little Prince,Antoine de Saint-Exupery,Arcturus Publishing Ltd,YFA,[]
17223,73743,Manga-Zeichenstudio: Manga Master Book,Tensakushiki,Carlsen,XAM,"[5AL,AFF]"
17224,7395,Endstation,Kia Kahawa,Plan9 Verlag,FLP,[]
17225,53475,An der Spoar - Schicksalsjahre eines kleinen Moseldorfes,Peter Essner,epubli,FV,[]
17226,25979,Indianer Kindergartenfreundebuch,,Panini Verlags GmbH,WZG,"[5AC,YBL,YDA,YZG]"
17227,50777,The Bye Bye Man: And Other Strange-But-True Tales,Robert Damon Schneck,PERIGEE BOOKS,VXQ,[]
17228,167,Awaken,Katie Kacvinsky,Houghton Mifflin Harcourt Publishing Company,YFH,[]
17229,48287,BilderRätsel,Maren Roloff,Books on Demand,YNVP,[]
17230,26179,Seelenspalter,Ju Honisch,Knaur Taschenbuch,FMB,"[FBA,FMT]"
17231,75884,Verrat - Das Imperium der Ströme 2,John Scalzi,FISCHER TOR,FLS,[]
17232,28118,Usborne Minis - Spiele für unterwegs,Kate Nolan,Usborne Verlag,YBG,[]
17233,27146,Mein Lernblock für die Vorschule - Erste Buchstaben,Hannah Lang,Ars Edition GmbH,JNLA,"[5AF,YBG,YBLA,YBLB,YBLF]"
17234,32313,Erstleseblock - Quer durchs Jahr,Ulrike Maier,Hauschka Verlag,YBL,"[5AG,4CD,YP,YZG]"
17235,21198,Mein großes Schreibübungsbuch,,Ars Edition GmbH,YBL,"[5AF,4CA]"
17236,52131,"Paws Off, Cheddarface!",Geronimo Stilton,Sweet Cherry Publishing,YFC,"[5AF,YFP,YFQ]"
17237,20176,Meine kleine Stickerwelt: Lastwagen,Felicity Brooks,Usborne Verlag,YBG,"[5AC,YBL]"
17238,73024,Meine kleine Stickerwelt: In der Stadt,Felicity Brooks,Usborne Verlag,YBG,"[5AC,YBL]"
17239,49396,Re-zoom,Istvan Banyai,Penguin Putnam Inc,YFB,[]
17240,39871,Furious,Aaron Shaver,"WordCrafts, LLC",FMW,[]
17241,33348,DINOSAUR,Stephen Llewelyn,Fossil Rock,FLG,[]
17242,13771,Hannahs Traum,Melanie Strohmaier,Books on Demand,FM,[]
17243,6079,"One Is a Snail, Ten Is a Crab","April Pulley Sayre, Jeffrey Sayre",Walker Books Ltd,YBLC,[5AC]
17244,54474,Kurzfassung in Einfacher Sprache. Mein Sommer mit Mucks,Stefanie Höfler,"Beltz GmbH, Julius",YF,[5AM]
17245,32509,The Selfish Giant and Other Stories,Oscar Wilde,Alma Books Ltd,YFA,[]
17246,8403,Break Your Chains,Emily Conolan,ALLEN & UNWIN,YFCA,"[1D,YFT]"
17247,60202,DAS HORROR-KABINETT,Hans-Jürgen Raben,epubli,FK,[]
17248,8687,Devil's Highway,Simon Bestwick,Snowbooks Ltd,FMW,[]
17249,22933,"City of Fallen Angels, Volume 4",Cassandra Clare,MARGARET K MCELDERRY BOOKS,YFHR,[YFC]
17250,53675,"Geronimo Stilton: #20 Surf's Up, Geronimo",Geronimo Stilton,Scholastic US,YFC,[]
17251,30583,"The Two Towers, Volume 2: Being the Second Part of the Lord of the Rings",J. R. R. Tolkien,HOUGHTON MIFFLIN,FMB,[DCA]
17252,6400,Elea - Die Träne des Drachen (Band 1),Christina Matesic,Books on Demand,FM,[]
17253,38529,BEX,Tomke Jantzen,Books on Demand,FMK,"[FMK,FMX,FRX]"
17254,33799,Bibel-Rätsel-Mix. Bd.5,,Francke-Buch,YNVP,"[5AJ,YBG,YNR]"
17255,42629,The Machine Stops,E. M. Forster,Wildside Press,FL,[]
17256,25300,The Complete Grimm's Fairy Tales,"Jacob Grimm, Wilhelm Grimm",Aziloth Books,YDC,[YFJ]
17257,33324,Julia und die Stadtteilritter,Antje Herden,"Beltz GmbH, Julius",YXHB,"[5AJ,YF]"
17258,38853,Sorla Feuerreiter,Amadeus Firgau,Shaker Media GmbH,FB,"[FB,FM,FN]"
17259,6762,Ram I Am,Jonathan Womack,Charles River Press,FM,[]
17260,64646,Counting Birds,Alice Melvin,Tate Publishing,YBLC,[]
17261,41373,Werewolves of Rebellion - Im Bann der Wölfe,Ana Lee Kennedy,Bastei Lübbe AG,FMR,[FRT]
17262,13163,Ein Mr Grey mit Pelz,Nicki P. Cook,Wölfchen Verlag,FMR,"[FMR,FMX,FP]"
17263,50151,"The Girl with No Face, Volume 2: The Daoshi Chronicles, Book Two",M. H. Boroson,TALOS,FMH,[FMX]
17264,44987,Star Wars: Bewegliches Ziel - Ein Prinzessin Leia Abenteuer,"Cecil Castellucci, Jason Fry",Panini Books,YFG,"[5AL,ATF,FL,FLS,Y,YF,YFC]"
17265,10590,A Small Person Far Away,Judith Kerr,HarperCollins Publishers,YFT,"[4Z-GB-ACJ,1DFG,YFY,3MPQ]"
17266,78778,"Ich bin's, Kitty. Aus dem Leben einer Katze",Mirjam Pressler,"Beltz GmbH, Julius",YF,[]
17267,56081,Inspektor Schnüffels geheime Ratekrimi-Bibliothek - Die Männer aus dem Moor,Karin Ammerer,G & G Verlagsgesellschaft,YFC,"[5AJ,4CD,1DFA,2ACG,YFCF]"
17268,76229,When Marnie Was There. Film Tie-In,Joan G. Robinson,Harper Collins Publ. UK,YFC,"[5AK,4CD]"
17269,71428,Keine Angst vor Käptn Jerid,Katharina Offermanns,Kadera Verlag,YNHA,"[5AK,4Z-DE-,1DFG-DE-B,2ACZ,YBL,YNHA,YPCA]"
17270,60584,A Cacophony of Puppets,Sarah-Noémie Laurin,Blurb,FM,[]
17271,32506,The Searching Dead,Ramsey Campbell,FLAME TREE PUB,FMT,"[FH,FK]"
17272,76731,LEGO® City - Hilfe für Jedermann,,AMEET Verlag,YBG,[YBL]
17273,67440,Das Lied von Eis und Feuer - Dragon's Hoard,"Joseph Carriker, John Hay",Mantikore Verlag,WDHW,[FM]
17274,72428,My Little Pony Ponyville Mysteries,Christina Rice,Idea & Design Works,XADC,[YF]
17275,61857,"Star Wars Leia, Princess of Alderaan",Claudia Gray,DISNEY PR,YFC,[YFG]
17276,38110,Techromancy Scrolls,Erik Schubach,Lulu.com,FMB,[]
17277,40833,Overlook,"Jon Mollison, Thomas Plutarch",Silver Empire,FL,[]
17278,1523,Die Sehnsucht der Wölfe,Sarah Baines,epubli,FM,[]
17279,54573,Alex Rider 01. Stormbreaker. 15th Anniversary Edition,Anthony Horowitz,Walker Books Ltd.,YFZR,"[5AK,5AL,YFB,YFCB,YNMH]"
17280,12341,Glass Town Wars,Celia Rees,Pushkin Children's Books,YFB,"[5AQ,YFH,YFT]"
17281,71350,Grüße aus der pinken Hölle - Lisas verrücktes Tagebuch,Leonie Below,dtv Verlagsgesellschaft,YXFD,"[5AM,5LF,1DFG,YFQ,YXF,YXFD,YXHB,YXHL]"
17282,16309,Troubadour,Christoph Görg,Goldegg Verlag GmbH,FMH,"[FB,FMH,FV]"
17283,29115,König der Amazonen,R.B. Johanns,Books on Demand,FMH,[]
17284,53609,Razon's Daughter,Lowell Duane Pabst,Book Vine Press,FM,[]
17285,28058,Eine schwimmende Stadt,Jules Verne,Hofenberg,FKW,[]
17286,58063,Piecing Me Together,Renée Watson,BLOOMSBURY,YFZR,[1KBB]
17287,65126,Star Wars The Clone Wars Kindergartenfreundebuch,,Panini Verlags GmbH,WZG,"[5AC,YBL,YDA,YZG]"
17288,28856,Salvaged,Madeleine Roux,Penguin LCC US,FLU,"[FB,FJ,FK]"
17289,7453,The Goblets Immortal,Beth Overmyer,FLAME TREE PUB,FMB,[]
17290,68637,Pinkalicious: School Rules!,Victoria Kann,HARPERCOLLINS,YFQ,[YFS]
17291,18860,Phoenix One,Chase MacLeod,"Martian Mallard Press, LLC",FJ,[FL]
17292,46880,Star Wars(TM) - Die letzten Jedi,Jason Fry,Blanvalet Taschenbuchverl,FLS,"[FL,FM,FYT]"
17293,48754,All We Can Do Is Wait,Richard Lawson,Penguin Putnam Inc,YF,[]
17294,69995,Die Schwestern des Lichts - Das Schwert der Wahrheit,Terry Goodkind,Blanvalet Taschenbuchverl,FBA,"[FBA,FMB,FYT]"
17295,21818,Trope-ing the Light Fantastic,Edward M Lerner,Phoenix Pick,FL,[FR]
17296,17905,Das blaue Mädchen,Monika Feth,cbt,YFB,"[5AN,YFM]"
17297,30927,"Gunpowder & Embers, Volume 1","John Ringo, Kacey Ezell, Christopher L. Smith",BAEN,FLQ,[]
17298,22722,The Raven Tower,Ann Leckie,ORBIT,FMB,[]
17299,38985,All of This Is True,"Lygia Day Penaflor, Lygia Day Peñaflor",Bloomsbury Publishing PLC,YFB,[]
17300,58991,Pathfinder 2 - Der Untergang von Peststein,Jason Bulmahn,Ulisses Spiel & Medien,FM,"[FM,WDHW]"
17301,42442,The Last Day,Andrew Hunter Murray,Random House UK Ltd,FBA,"[FDB,FF,FH,FLP,FLQ,FXE]"
17302,47318,Florence the Friendship Fairy,Daisy Meadows,Hachette Children's Group,YFH,[]
17303,11226,The Rains,Gregg Hurwitz,Penguin Books Ltd,YFG,"[5AM,FL]"
17304,30307,Dalia's Dawn,Sitara Snow,Books on Demand,FMR,"[FBA,FMR,FRX]"
17305,13025,Kid Normal and the Rogue Heroes: Kid Normal 2,"Greg James, Chris Smith",Bloomsbury Publishing PLC,YFB,"[5AJ,YFC,YFQ]"
17306,13302,Mr. Fenton,Chester Thompson,AuthorHouse,YFG,[]
17307,36781,Brock,Anthony McGowan,Barrington Stoke Ltd,YFB,[5AR]
17308,26269,The Fowl Twins,Eoin Colfer,Harper Collins Publ. UK,YFC,"[1DDN,1DDR,1DDU,YFH]"
17309,128,Spook's 13: The Spook's Revenge,Joseph Delaney,Random House Children's,YFC,"[5AN,YFD,YFH,YFJ]"
17310,362,Dramas of a Teenage Heiress,Katy Birchall,Egmont UK Ltd,YFM,"[5AL,YFN,YFQ]"
17311,1750,Samu És Dani Kalandjai,Laszlo Benedek,JANOS MAKKAY,YF,[]
17312,25682,Clock's Watch,Michael Reyes,Lulu.com,FM,[]
17313,60338,The Witch's Boy,Kelly Barnhill,Templar Publishing,YFB,[]
17314,10829,44 Cats: Mein schönstes Katzen-Malbuch,,Nelson,YBGC,[5AC]
17315,22305,The Territory,Sarah Govett,Firefly Press Ltd,YFH,[]
17316,19755,The Boredom of Haruhi Suzumiya (light novel),Nagaru Tanigawa,"Little, Brown & Company",YF,[]
17317,64833,Escape Game Adventure: The Last Dragon,"Melanie Vives, Remi Prieur",SCHIFFER KIDS,YFCA,"[YBG,YFH]"
17318,58242,Mission History,"Renée Holler, Fabian Lenk",Loewe Verlag GmbH,YFCA,"[5AL,YFCF,YNH]"
17319,44917,"Das neue, dicke Kindergarten-Malbuch: Mit farbigen Vorlagen und lustiger Fehlersuche",,Carlsen Verlag GmbH,YBGC,"[5AC,5HKB,5LB,4CA,YBLD,YBLF,YBLH,YF,YNA]"
17320,49329,Afterglow Dust,Amos Keppler,Midnight Fire Media,FMT,[]
17321,25252,Curse of the Healing Kiss,Mark McClelland,Lulu.com,FM,[]
17322,63012,Kreativ-Kratzelspiel: Pferde,,Loewe Verlag GmbH,AGNA,"[5AF,5LB,4Z-DE-BA,AGNA,JNG,WD,YB,YBC,YBG,YBLH,YNA,YNV,YZG]"
17323,2179,Count All Her Bones,April Henry,St Martin's Press,YFCB,"[YFCF,YXK]"
17324,14183,George's Marvellous Medicine,Roald Dahl,Penguin Books Ltd (UK),YFH,"[5AF,5AG,5AH,YFA,YFQ]"
17325,75613,Liberator,Bryan Davis,Zondervan,YFH,[]
17326,68774,Behemoth,Scott Westerfeld,SIMON PULSE,YFGS,"[YFC,YFT]"
17327,29225,Crown of Three - Auf goldenen Flügeln (Bd. 1),J. D. Rinehart,FISCHER KJB,YF,"[5AN,1DDU-GB-EMN]"
17328,49494,Project Wim,John Rojewski,Xlibris US,FL,[]
17329,29734,Fairest,Gail Carson Levine,HARPERCOLLINS,YFJ,[]
17330,41914,Der Earl von Gaudibert,M. W. Ludwig,Art Skript Phantastik,,"[1DDU-GB-E,1DDU-GB-ESL,1DDU-GB-ESLC,1DDU-GB-ESLF,FJH,FLC,FLM,FM]"
17331,17995,"Star Wars, Wächter der Macht - Sturmfront",Troy Denning,Blanvalet,FLS,"[FM,FYT]"
17332,74295,Crack-Up Comics Collection (Bendy),Vannotes _,Scholastic US,YFCB,"[YFB,YFD,YFN,YNUC,YNVU,YNXB]"
17333,47057,Mein großes Kritzkratz-Set - Einhörner,,Ars Edition GmbH,YBG,"[5AF,5JA,YBL,YFJ]"
17334,72675,Vampirsohn,J. R. Ward,Heyne Verlag,FMR,[FYT]
17335,14626,The Valley of Adventure,Enid Blyton,Pan Macmillan,YFCF,"[5AK,YFA]"
17336,52259,"Schrottroboter, Pappkühe & Co.","Annika Øyrabø, Annika Oyrabø","Beltz GmbH, Julius",YBL,"[5AJ,YBG]"
17337,23033,Winterküsse in New York,Susanne Mischke,dtv Verlagsgesellschaft,YNWM,"[5AN,5AR,5HPD,5HRD,1KBB-US-NAKC,1KBB-US-NAKCB,1KBB-US-NAKCM,YFM,YFQ,YNWM,3MRBF]"
17338,28172,Eine schwimmende Stadt,Jules Verne,TP Verone Publishing,FB,[]
17339,74373,Eine schwimmende Stadt,Jules Verne,Hofenberg,FKW,[]
17340,8565,Die Schule der Robinsons,Jules Verne,TP Verone Publishing,FB,[]
17341,40723,Robur der Eroberer,Jules Verne,Europäischer Literaturverlag,FL,[]
17342,49756,The Adventures of Alfie Onion,Vivian French,Walker Books Ltd,YFH,[YFQ]
17343,14232,Ace Of Shades,Amanda Foody,HarperCollins Publishers,YFC,[YFH]
17344,49474,The Birth of Kumara,Kali Dasa,CLAY SANSKRIT,FM,[]
17345,39869,Violent Ends,"Shaun David Hutchinson, Brendan Shusterman",SIMON PULSE,YXQF,"[YF,YXE]"
17346,25549,Drachenfeuer & Wolfsgeheul,Lynja Yadeka,epubli,FM,[]
17347,27704,Honor Harrington: Operation Janus,David Weber,Lübbe,FLS,[FLP]
17348,60131,Rapture,Lauren Kate,Random House Children's,YFHR,"[5AN,YFM]"
17349,13817,Die schönsten Mandalas für Kinder,Andreas Abato,Books on Demand,YNPH,[]
17350,50967,Die Prinzessin von Atlantis,Freya von Korff,Books on Demand,FMX,"[5AN,YFH]"
17351,23162,Mentira 2: Stadt der Verstoßenen,Christina Hiemer,Carlsen Verlag GmbH,FMR,"[5AQ,5AX,5JA,6FG,FMR,FRT,YFHR,YFM]"
17352,48710,Grimms' Fairy Tales,"George Cruikshank, Jacob Grimm, Wilhelm Grimm",Penguin Books Ltd (UK),YFJ,"[5AK,YFA]"
17353,44363,"Vampirjägerin inkognito: Verfluchte Liebe (Liebesroman, Romantasy, Chick-lit)",Fiona Winter,dp DIGITAL PUBLISHERS GmbH,FM,[]
17354,54741,Warrior Seven,Matthew Valles,Trafford Publishing,FJ,[FL]
17355,75227,Nochnoi dozor,Sergej Lukianenko,KNIZHNIK,FL,[1DTA]
17356,11736,Kreativ-Kratzel Mandalas: Tiere,,Loewe Verlag GmbH,YBG,"[5AF,YBL,YNV,YZG]"
17357,48508,"Löwen, Tiger und Bären",Coloring Bandit,Coloring Bandit,YBG,[]
17358,8979,Kreativ-Kratzel Mandalas - Im Meer,,Loewe Verlag GmbH,YBLL,"[5AF,YBG,YBLL,YNV,YZG]"
17359,27707,Mortality Doctrine 1: The Eye of Minds,James Dashner,Random House Children's,YFCB,"[5AN,YFG,YFH]"
17360,44976,The Glass Spare,Lauren Destefano,BALZER & BRAY,YFH,[YFM]
17361,26494,The Unknown,Vence Delyane Barnett,Xlibris,FL,[]
17362,72994,Blackfish City,Sam J. Miller,HarperCollins,FM,[]
17363,42012,Moment of Truth,J. Y. Lilly,FriesenPress,FM,[]
17364,68691,Pandemic,J. F. Bone,E-Kitap Projesi & Cheapest Books,FL,[]
17365,55275,One Hundred,"Philip K. Dick, Ray Bradbury, Isaac Asimov",Positronic Publishing,FJ,[FL]
17366,26974,Die besten 33 Kreativ-Kratzelbilder für Jungs,,Loewe Verlag GmbH,YBGC,"[5AF,5HP,5JB,4CA,WDM,WFA,WFX,YBGC,YBLD,YBLH,YNA,YZG,YZS]"
17367,68466,House of War: Dinorah,Sarah Baines,epubli,FM,[]
17368,3415,House of War: Sascha,Sarah Baines,epubli,FM,[]
17369,31614,OPERATION ANTARKTIKA,William Meikle,LUZIFER-Verlag,FKM,"[FKM,FLR,FMW]"
17370,46699,Cosmiton,Roger T. Smith,Neely Worldwide Publishing,FLU,[]
17371,23730,Everlasting,Holly-Jane Rahlens,Rowohlt Taschenbuch,FBA,"[1DFG-DE-BE,FBA,FLG,FLQ,FM,FXR,3MRBA]"
17372,58706,Tom und Jerry: Katz-und-Maus-Rätselspaß,,Nelson Verlag,YBLA,"[5AC,5LB,4CA,YBG,YBLA,YBLB,YBLC,YBLD,YBLF,YBLH,YF,YNVP]"
17373,34290,Perry Rhodan 36. Die Zeitpolizei,,MOEWIG,FL,[]
17374,34263,William Shakespeares Star Wars - Das Imperium schlägt zurück,Ian Doescher,Panini Books,FLS,"[5AN,F,FL,FU,FUP]"
17375,56803,A Dream of the Ways of God?,John Collins,Westbow Press,FMB,[]
17376,29217,Zwillingsmond,Christiane Spies,Droemer/Knaur,FMH,"[1DTT,FBA,VXQM2,3KLY]"
17377,71711,Trapped in a Video Game,Dustin Brady,Andrews McMeel Publishing,YFC,[]
17378,78471,Schreibtraining für alle Schulschriften,Eva Odersky,Carlsen Verlag GmbH,YPCA2,"[5AJ,YBG,YBL,YPCA2]"
17379,21821,Ab heute gehe ich in die Schule!,Christine Fehér,cbt,YFS,[5AG]
17380,76964,The World Of Fay,Edward Malo,Lulu.com,FM,[]
17381,23785,ANGELS,,BlackHarePress,DNT,[FL]
17382,76559,The Man In The High Castle,Philip K. Dick,Orion Publishing Co,FL,[]
17383,74744,"Mal mit mir, Papa! Vicky Bo's Malbuch",Vicky Bo,Vicky Bo Verlag GmbH,YBGC,"[5AD,5HCL,5HKA,5HKB,5HPDA,5HPF,5HRA,5HRB,5HRC,5HRD,5JA,5JB,4Z-DK-F,WFX,WT,WZG,YBLL,YBLQ,YZG,YZS]"
17384,11419,How to Change Your Parents into Superstars,Pete Johnson,Award Publications Ltd,YFH,"[5AH,YFQ,YFS]"
17385,22013,Mein großes Mal- und Stickerbuch zur Bibel,Juliet David,Neukirchener Verlag,YNR,"[5AC,QRM,YBGC,YFK,YNR]"
17386,17026,STAR TREK,Friedman,PKBK - POCKET BOOKS,FL,[]
17387,68810,"Bungo Stray Dogs, Vol. 18",KAFKA ASAGIRI,"Little, Brown & Company",YFB,[]
17388,30320,Mufaro's Beautiful Daughters,John Steptoe,Penguin Random House Children's UK,YFB,"[5AF,YXN]"
17389,12294,Sohn des Steinkreises 01,Iris Förstner,Brighton Verlag GmbH,FM,[]
17390,47081,Der etwas andere Kurzgeschichten-Adventskalender,"Sandra Bollenbacher, Lisa Darling",tredition,FB,[]
17391,20931,Mondherz,Christiane Spies,Droemer/Knaur,FMH,"[1DTH,FBA,FMR,VXQM2,3KLY]"
17392,874,Oracles of Eden,Michael Zadai,LifeRich Publishing,FM,"[5PGM,FW]"
17393,37248,Mederia 2,Sabine Schulter,Books on Demand,FMB,[]
17394,61787,WIE ALLES BEGANN (Alice im Totenland 3),Mainak Dhar,LUZIFER-Verlag,FDB,"[FKM,FLQ]"
17395,32117,Im Bann der Finsternis,Marc Short,Shadodex-Verlag,FMT,"[FMR,FMT,FMX]"
17396,41238,Poppy Pym and the Double Jinx,Laura Wood,Scholastic,YFCF,"[YFB,YFN,YFS,YND]"
17397,51354,Where She Went,Gayle Forman,Random House Children's,YFB,[5AN]
17398,7241,Shian and the Corryvreckan,Ian Cochrane,The Cloister House Press,YFJ,[]
17399,41026,Flame in the Mist,Renée Ahdieh,Hodder And Stoughton Ltd.,YFH,"[5AN,1FPJ,FM,YFT]"
17400,5333,Das kann ich alleine! Labyrinthe,,Ars Edition GmbH,YBG,"[5AD,4Z-DK-FA,YBG,YBL,YNVP]"
17401,39128,Super-duper-Rätselspaß - Labyrinthe,,Edition Michael Fischer,YBG,"[WD,YBL]"
17402,36616,Ravensburger Buch - Mein superdickes Tiermalbuch,Andrea Dölling,Ravensburger,YBGC,[5AD]
17403,78433,Mein bunter Labyrinthe-Spaß: Tiere,,Nelson,Y,[5AD]
17404,35132,Supersaurs 3: Clash of the Tyrants,Jay Jay Burridge,Bonnier Zaffre,YFC,[]
17405,11320,La princesa de hielo y el ángel caído,Elena Nicoleta Busoiu,Lulu Publishing Services,FL,[]
17406,9380,Star Wars(TM) Galaktische Abenteuer,"Lisa Stock, Clare Hibbert, Benjamin Harper, Cather",Dorling Kindersley Verlag,YFCA,"[5AH,YBL,YFG,YFH,YFU,YNF]"
17407,39207,Blaues Feuer,Thomas Hoffmann,epubli,FM,[]
17408,73567,Mein Vorschul-Rätselspaß. Schulstart,,Ellermann Heinrich Verlag,YBG,"[5AF,YBL]"
17409,30012,The Dark Door,Alan E. Nourse,Positronic Publishing,FJ,[FL]
17410,18520,Storm and Fury,Jennifer L. Armentrout,INKYARD PR,YFHR,[]
17411,37596,The Storm Crow,Kalyn Josephson,"Sourcebooks, Inc",YFH,[]
17412,64581,The Rithmatist,Brandon Sanderson,TOR BOOKS,YFC,[YFH]
17413,49690,All I Want for Christmas. Eine Weihnachts-Romance in Manhattan,Julia K. Stein,Ravensburger Verlag,YFM,"[5AQ,5AX,5HPD,1KBB-US-NAKC,FRD,FRM,YFB,YFM]"
17414,56560,Illuminated Hearts 2: Nachtträger,Asuka Lionera,Carlsen Verlag GmbH,YFHR,"[5AX,5JA,FBA,FMB,FMM,FMR,FMX,FRD,FRM,FXB]"
17415,48142,Curious George,"H. A. Rey, Margret Rey",HOUGHTON MIFFLIN,YFQ,[YFP]
17416,21600,The Palace of Glass,Django Wexler,Penguin Random House Children's UK,YFA,[YFH]
17417,19405,Elfenspiel (Enchanted 1),Jess A. Loup,Carlsen Verlag GmbH,FM,"[5AX,5JA,FMB,FMM,FMR,FMX,FN,FR,FRD,FXB,YFH,YFHR]"
17418,15521,The Guns of Easter,Gerard Whelan,O'Brien Press Ltd,YFT,[5AJ]
17419,69286,The Name of This Book is Secret,Pseudonymous Bosch,Usborne Publishing Ltd,YFC,"[5AL,YFQ]"
17420,16068,Das Raunen der Berge (Die Keloria-Saga 2),"Mira Valentin, Kathrin Wandres",Carlsen Verlag GmbH,YFHR,"[5AQ,5AX,5JA,FBA,FJ,FM,FMB,FMH,FMM,FMR,FMX,FN,FRD,FRM,FXB,YFH,YFJ,YFM]"
17421,2485,THX 1138 - DAS DROGEN-PARADIES,Ben Bova,epubli,FL,[]
17422,41567,I Love Autumn (Greek English Bilingual Book for Kids),"Kidkiddos Books, Shelley Admont",KidKiddos Books Ltd.,YFB,[YXW]
17423,73221,Native Silver,Blake Hausladen,Rook Creek LLC,FMB,[]
17424,67173,The Sisters of the Winter Wood,Rena Rossner,"Little, Brown Book Group",FM,[]
17425,53448,Anna und Tommy und die Anatomie,"Godeleine de Rosamel, Francoise de Guibert",Jacoby & Stuart,YBCB,"[5AC,YBL,YNTA]"
17426,30864,Unsere Seiten,,edition assemblage,JBSL13,"[FB,JBFA,JBSF1,JBSL13,YBL,YFX]"
17427,74386,The Last Bear,Hannah Gold,Harper Collins Publ. UK,YNNB,"[YFN,YFP,YXZG]"
17428,48597,Disney Prinzessin - Mandalas,Panini,Panini Books,YBGC,"[5AC,YBCH,YBG]"
17429,25857,Mal mit! Mandala - Meerjungfrauen,,Edition Michael Fischer,YBGC,"[5AF,YBL]"
17430,21365,Image of the Gods,Alan E. Nourse,Positronic Publishing,FJ,[FL]
17431,35837,Der Impfstoff,John d'Aubert,Books on Demand,FL,[5P]
17432,52809,Scandal,John Grisham,TURTLEBACK BOOKS,YFCF,[]
17433,36421,Mentira - Stadt der Lügen,Christina Hiemer,Hawkify Books,FB,[]
17434,66794,Leviathan's Rise,Bokerah Brumley,Silver Empire,FM,[]
17435,7401,Das Meermädchen-Internat. Ein Delfin fürs Leben,"Dagmar H. Mueller, Franziska Harvey",Oetinger Taschenbuch GmbH,YF,[5AL]
17436,21331,The Babysitters Coven,Kate M. Williams,Random House LCC US,YNMF,"[YFB,YFH,YFQ]"
17437,72504,Der Buchstabenvogel,Eveline Hasler,dtv Verlagsgesellschaft,YBCS,"[5AG,5LC,YBLA,YFP,YFS,YP]"
17438,39168,Conni Gelbe Reihe: Mein tolles Spiel- und Rätselbuch für die Weihnachtszeit,Hanna Sörensen,Carlsen Verlag GmbH,YBG,"[5AF,5HPD,5HRD]"
17439,36235,Nebador Book Four,J. Z. Colby,Nebador Archives,FL,[]
17440,13876,Maschinentod,Carmen Capiti,Books on Demand,FHK,"[FHK,FLP]"
17441,25476,HeXXen 1733: Die Deutschen Lande - Regionalia für den Jäger,"Mirko Bader, Philipp Baas, Jens Thomä, Franziska T",Ulisses Spiel & Medien,WDHW,"[FMH,WDHW]"
17442,6639,Dragons & Dinosaurs,Timothy Martin,Trafford Publishing,FM,[]
17443,14849,Ottoline Goes to School,Chris Riddell,Pan Macmillan,YFB,[]
17444,11190,The Collected Supernatural and Weird Fiction of Edward Bulwer Lytton-Volume 2,Edward Bulwer Lytton Lytton,LEONAUR,FM,[]
17445,68046,Entkommen,Amber Lynn Natusch,Amazon Publishing,FMX,[]
17446,31036,THE GODLIKE PRINCIPLE,Barrie Heffner,Xlibris,FM,[]
17447,73596,The Hobbit: Or There and Back Again,J. R. R. Tolkien,MARINER BOOKS,YFH,[]
17448,8594,"Changers, Book One: Drew","Allison Glock-Cooper, T. Cooper","Little, Brown Book Group",YFG,[YFS]
17449,66484,Omorphi,C. Kennedy,Dreamspinner Press LLC,YFB,"[5PS,YXB]"
17450,55605,Achtung! Cthulhu - Handbuch: Afrika Feldzug,Lynne Hardy,Uhrwerk,WD,"[WD,WDHW]"
17451,60549,Russian Fairy Tales,R. Nisbet Bain,E-Kitap Projesi & Cheapest Books,YFJ,[]
17452,34213,Hans Andersen's Fairy Tales,Hans Christian Andersen,Penguin Random House Children's UK,YFA,"[YFJ,YFU]"
17453,78067,The Jet of Justice,Angie Lake,Sweet Cherry Publishing,YFC,"[5AH,YFQ]"
17454,34312,MaddAddam,Margaret Atwood,Bloomsbury Publishing PLC,FBA,[]
17455,15422,Das nachtblaue Kleid,Karen Foxlee,"Beltz GmbH, Julius",YF,[5AQ]
17456,43777,Queen of the Damned,Kel Carpenter,Kel Carpenter,FM,[]
17457,10915,Q-16 and the Lord of the Unfinished Tower,A. A. Jankiewicz,Agnieszka Jankiewicz,FM,[]
17458,42578,Trauriger Tiger toastet Tomaten,Nadia Budde,Peter Hammer Verlag GmbH,YBLA,"[YBC,YBLA]"
17459,68065,The Graveyard Book Graphic Novel: Volume 2,"Neil Gaiman, P. Craig Russell",Harper Collins Publ. USA,YFH,"[X,YFG]"
17460,72409,Serene,Jen Patryn,Balboa Press,FMW,[]
17461,70217,They All Fall Down,Roxanne St Claire,EMBER,YFCB,[YXQ]
17462,3753,The Princess and the Fangirl,Ashley Poston,Random House LCC US,YFB,"[YFJ,YFM]"
17463,43157,The Lunchtime Club Detective Agency and the Mystery of Strangway Tower,Michael a. Gilby,AuthorHouse UK,YFCF,[]
